Latitude,Longitude,Diameter(m),Depth(m),Confidence
-84.993077,25.4014882,11.4,3.8999999999999995,0.2553340196609497
-84.9863899,25.4606374,8.7,4.499999999999999,0.5570428371429443
-84.9885567,25.4509293,11.1,5.549999999999999,0.42872923612594604
-84.9812178,25.4038374,12.6,2.5499999999999994,0.4211748242378235
-84.9826925,25.4626322,12.6,10.649999999999999,0.41508886218070984
-84.9817971,25.4375681,6.6,3.599999999999999,0.3883045017719269
-84.9814795,25.4462542,19.8,8.549999999999997,0.3602030873298645
-84.9853632,25.4143346,36.0,14.099999999999998,0.3389350473880768
-84.9849146,25.4018019,8.4,4.049999999999999,0.3335740864276886
-84.9812178,25.4038374,20.099999999999998,3.1499999999999995,0.28696131706237793
-84.9821146,25.4288811,7.8,3.599999999999999,0.2793514132499695
-84.9885567,25.4509293,16.2,6.449999999999999,0.27480095624923706
-84.9882389,25.4596259,70.5,10.799999999999997,0.2743764817714691
-84.9850994,25.3718828,24.0,23.399999999999995,0.25243809819221497
-84.9877137,25.3746916,81.3,63.29999999999999,0.8008086085319519
-84.9852316,25.3931085,9.0,6.449999999999999,0.6674600839614868
-84.9900114,25.3862025,62.699999999999996,29.399999999999995,0.4737620949745178
-84.9861818,25.3670228,12.9,4.349999999999999,0.4574844539165497
-84.98465,25.359354,75.3,68.69999999999999,0.4040958881378174
-84.9884797,25.3785272,72.3,40.79999999999999,0.3290291428565979
-84.9861818,25.3670228,18.9,3.599999999999999,0.3266063928604126
-84.9861818,25.3670228,11.4,5.249999999999999,0.3248295783996582
-84.98465,25.359354,75.0,38.39999999999999,0.25924548506736755
-84.9858652,25.3757189,54.6,9.749999999999998,0.25453484058380127
-84.9787345,25.4222343,9.0,4.649999999999999,0.7095921635627747
-84.9784709,25.379852,10.799999999999999,5.549999999999999,0.7039991021156311
-84.9768857,25.4232585,9.6,4.799999999999999,0.6768777370452881
-84.9783381,25.3586626,8.1,4.349999999999999,0.6567461490631104
-84.9789199,25.3923602,7.5,3.7499999999999996,0.6123532056808472
-84.9812178,25.4038374,15.6,7.949999999999998,0.6003286838531494
-84.9797369,25.3451112,9.0,4.349999999999999,0.5352293848991394
-84.9787875,25.3711681,6.6,3.2999999999999994,0.5301845073699951
-84.9768056,25.3510341,5.7,3.1499999999999995,0.5098563432693481
-84.9784709,25.379852,9.9,4.949999999999999,0.5032266974449158
-84.9780996,25.439597,6.0,3.2999999999999994,0.501580536365509
-84.9770713,25.3933921,7.5,3.599999999999999,0.46277838945388794
-84.9792368,25.3836761,5.3999999999999995,2.8499999999999996,0.4307491183280945
-84.9769388,25.3722108,6.0,3.2999999999999994,0.3821192681789398
-84.9814795,25.4462542,18.0,8.099999999999998,0.37547123432159424
-84.9818517,25.3864617,8.7,5.399999999999999,0.36949989199638367
-84.9812693,25.3527491,10.2,7.199999999999998,0.3456961214542389
-84.9806363,25.3701256,6.6,3.2999999999999994,0.32963991165161133
-84.9817971,25.4375681,7.199999999999999,3.7499999999999996,0.293967604637146
-84.9791829,25.4347452,4.8,2.2499999999999996,0.27482476830482483
-84.9781541,25.388535,4.5,2.3999999999999995,0.26397669315338135
-84.9803196,25.3788125,3.9,2.0999999999999996,0.25792908668518066
-84.9818517,25.3864617,16.2,5.999999999999999,0.2550305426120758
-84.9808193,25.3402425,10.799999999999999,5.249999999999999,0.7424206137657166
-84.9791041,25.3624833,10.799999999999999,5.699999999999999,0.6350541710853577
-84.9809528,25.3614378,12.299999999999999,4.949999999999999,0.5395514965057373
-84.9769877,25.3211767,7.5,3.8999999999999995,0.49773550033569336
-84.9786545,25.3499781,9.6,4.799999999999999,0.495608389377594
-84.9809528,25.3614378,18.3,4.949999999999999,0.49228817224502563
-84.983118,25.3517,46.8,16.349999999999994,0.485775351524353
-84.9782045,25.3374788,12.9,6.149999999999999,0.4755370020866394
-84.9815856,25.3440596,12.299999999999999,4.799999999999999,0.44868502020835876
-84.9811354,25.3315532,7.8,8.099999999999998,0.4412921965122223
-84.983884,25.3555264,62.4,13.499999999999998,0.4380777180194855
-84.9820355,25.3565684,8.4,4.199999999999999,0.43056246638298035
-84.9800531,25.3364239,10.799999999999999,4.949999999999999,0.42123648524284363
-84.9815856,25.3440596,19.2,4.199999999999999,0.39772528409957886
-84.9809528,25.3614378,20.4,4.199999999999999,0.35750851035118103
-84.9812693,25.3527491,9.6,3.4499999999999993,0.3464395999908447
-84.9815856,25.3440596,20.7,4.049999999999999,0.3302987813949585
-84.9808193,25.3402425,5.7,2.6999999999999993,0.3156884014606476
-84.9777542,25.3249846,6.8999999999999995,3.599999999999999,0.28479915857315063
-84.9794206,25.3537977,12.0,4.199999999999999,0.2805798351764679
-84.9809528,25.3614378,15.6,3.7499999999999996,0.27454185485839844
-84.9815856,25.3440596,17.099999999999998,3.7499999999999996,0.27286991477012634
-84.9782045,25.3374788,18.9,6.149999999999999,0.2654552459716797
-84.9800531,25.3364239,13.5,4.199999999999999,0.2651813328266144
-84.9797369,25.3451112,57.599999999999994,10.049999999999997,0.26137468218803406
-84.9812693,25.3527491,10.5,3.1499999999999995,0.25954651832580566
-84.9815856,25.3440596,12.0,3.599999999999999,0.2585354447364807
-84.9812693,25.3527491,14.1,3.2999999999999994,0.257766455411911
-84.9815856,25.3440596,12.0,3.599999999999999,0.2550681531429291
-84.9736904,25.3868012,10.2,4.499999999999999,0.6351324319839478
-84.9699931,25.3888939,9.6,4.049999999999999,0.6178886890411377
-84.9734246,25.3444748,19.5,10.649999999999999,0.5924267172813416
-84.9699107,25.3167782,11.7,6.149999999999999,0.5805329084396362
-84.9725243,25.3195115,82.5,106.79999999999998,0.5650612115859985
-84.9683297,25.3601279,20.4,6.299999999999999,0.5379552245140076
-84.9698608,25.3677453,8.4,3.7499999999999996,0.5204068422317505
-84.9698608,25.3677453,6.8999999999999995,3.599999999999999,0.4906582832336426
-84.9748231,25.3309258,8.1,4.349999999999999,0.43949028849601746
-84.9714422,25.3243846,6.6,3.599999999999999,0.3919332027435303
-84.9684616,25.3812744,7.199999999999999,3.2999999999999994,0.3666078746318817
-84.9774381,25.3336686,12.0,4.649999999999999,0.36636415123939514
-84.9681448,25.3899412,5.3999999999999995,2.8499999999999996,0.34837251901626587
-84.9717582,25.3157099,65.1,86.69999999999999,0.32374730706214905
-84.9759055,25.3260522,11.7,6.299999999999999,0.5620883703231812
-84.9713078,25.303235,15.0,4.049999999999999,0.5208335518836975
-84.974507,25.3396048,8.4,4.649999999999999,0.4856601059436798
-84.9746887,25.3097612,53.4,103.79999999999998,0.46187758445739746
-84.9774381,25.3336686,12.6,4.499999999999999,0.4379711151123047
-84.9713078,25.303235,9.9,5.399999999999999,0.4370752274990082
-84.9713078,25.303235,14.399999999999999,5.399999999999999,0.41220054030418396
-84.9766717,25.3298597,6.3,3.4499999999999993,0.40190887451171875
-84.970992,25.3119095,21.599999999999998,2.9999999999999996,0.39052313566207886
-84.9717582,25.3157099,12.299999999999999,4.049999999999999,0.3855200409889221
-84.9717582,25.3157099,11.4,5.399999999999999,0.3842669129371643
-84.9740569,25.3271197,57.9,9.149999999999999,0.3404559791088104
-84.9777542,25.3249846,33.3,9.899999999999999,0.31226488947868347
-84.9713078,25.303235,20.7,5.549999999999999,0.30799657106399536
-84.970992,25.3119095,18.9,2.8499999999999996,0.3019876778125763
-84.9717582,25.3157099,20.7,5.549999999999999,0.3001655042171478
-84.974507,25.3396048,8.7,4.499999999999999,0.29520535469055176
-84.9717582,25.3157099,11.4,4.949999999999999,0.2915200889110565
-84.9717582,25.3157099,15.899999999999999,3.4499999999999993,0.2895437777042389
-84.9713078,25.303235,7.199999999999999,4.649999999999999,0.2869427502155304
-84.9751392,25.3222458,12.0,2.6999999999999993,0.2846643328666687
-84.9717582,25.3157099,16.2,5.549999999999999,0.2705111801624298
-84.9759055,25.3260522,16.5,5.999999999999999,0.2675800621509552
-84.969777,25.2956287,20.099999999999998,3.1499999999999995,0.2650066018104553
-84.970992,25.3119095,12.9,3.1499999999999995,0.25590211153030396
-84.9637396,25.3372837,15.6,7.649999999999999,0.6511807441711426
-84.9678812,25.3476496,8.1,4.199999999999999,0.6319635510444641
-84.9688296,25.321643,9.6,5.099999999999999,0.6236486434936523
-84.9658502,25.3784998,12.0,13.199999999999998,0.5259538888931274
-84.9638722,25.3584085,15.6,7.799999999999999,0.5195143222808838
-84.9634234,25.3459446,14.1,7.499999999999999,0.4817858636379242
-84.9626578,25.342145,7.8,4.049999999999999,0.45118284225463867
-84.9687783,25.3726068,9.9,4.199999999999999,0.4446541965007782
-84.9687783,25.3726068,13.799999999999999,4.499999999999999,0.41145020723342896
-84.9686462,25.3514597,11.1,5.399999999999999,0.34277215600013733
-84.9684616,25.3812744,14.399999999999999,4.349999999999999,0.3296263813972473
-84.9713078,25.303235,17.4,3.4499999999999993,0.3287075459957123
-84.9687783,25.3726068,19.2,4.499999999999999,0.32423803210258484
-84.970992,25.3119095,62.4,13.049999999999997,0.3164987862110138
-84.9637396,25.3372837,28.799999999999997,8.399999999999999,0.31521284580230713
-84.9681448,25.3899412,16.5,3.2999999999999994,0.3111562132835388
-84.9681448,25.3899412,14.1,2.3999999999999995,0.3108711242675781
-84.9684616,25.3812744,15.6,3.8999999999999995,0.3108106553554535
-84.9694613,25.304301,5.1,2.5499999999999994,0.30901098251342773
-84.9686462,25.3514597,10.2,4.649999999999999,0.3085019290447235
-84.970992,25.3119095,65.1,17.399999999999995,0.30137398838996887
-84.9687783,25.3726068,17.4,4.349999999999999,0.29058051109313965
-84.9684616,25.3812744,14.399999999999999,4.199999999999999,0.2853741943836212
-84.9684616,25.3812744,11.7,4.199999999999999,0.2777651846408844
-84.9684616,25.3812744,13.5,4.199999999999999,0.27620887756347656
-84.9661669,25.3698362,5.3999999999999995,2.6999999999999993,0.2744845151901245
-84.9684616,25.3812744,12.299999999999999,4.199999999999999,0.27369844913482666
-84.970992,25.3119095,46.5,11.549999999999997,0.26510390639305115
-84.9684616,25.3812744,11.4,4.199999999999999,0.26008111238479614
-84.9650476,25.2517259,11.7,7.949999999999998,0.382033109664917
-84.9702265,25.3081056,12.6,3.599999999999999,0.3441444933414459
-84.9702265,25.3081056,10.799999999999999,3.599999999999999,0.30732062458992004
-84.9705423,25.2994323,9.0,2.2499999999999996,0.2928624451160431
-84.9705423,25.2994323,10.799999999999999,2.3999999999999995,0.26504582166671753
-84.9702265,25.3081056,11.1,3.2999999999999994,0.2613469958305359
-84.9694613,25.304301,12.0,4.799999999999999,0.25884121656417847
-84.9708579,25.290758,9.6,4.949999999999999,0.2570096254348755
-84.9654993,25.2641761,3.3,1.6499999999999997,0.5482585430145264
-84.9650476,25.2517259,6.6,4.949999999999999,0.5123388767242432
-84.9650476,25.2517259,11.1,6.449999999999999,0.43900418281555176
-84.9648687,25.2815085,3.0,1.6499999999999997,0.35826748609542847
-84.9650476,25.2517259,9.0,1.1999999999999997,0.35815563797950745
-84.965184,25.2728427,3.3,1.4999999999999998,0.34911075234413147
-84.9647325,25.2603923,2.6999999999999997,1.4999999999999998,0.301323264837265
-84.9658144,25.2555087,7.8,2.8499999999999996,0.29041337966918945
-84.9658144,25.2555087,18.3,3.599999999999999,0.283732533454895
-84.9650476,25.2517259,9.299999999999999,1.0499999999999998,0.2625160813331604
