Longitude,Latitude,Pixel,Scan
24.1828453,-84.8591246,6800,26000
24.1743066,-84.8594252,6900,26000
24.1657671,-84.8597256,7000,26000
24.1572268,-84.860026,7100,26000
24.1486857,-84.8603262,7200,26000
24.1401439,-84.8606263,7300,26000
24.1316012,-84.8609263,7400,26000
24.1230578,-84.8612262,7500,26000
24.1145137,-84.8615259,7600,26000
24.1059687,-84.8618256,7700,26000
24.097423,-84.8621251,7800,26000
24.0888765,-84.8624245,7900,26000
24.0803292,-84.8627238,8000,26000
24.0717812,-84.863023,8100,26000
24.0632324,-84.863322,8200,26000
24.0546828,-84.863621,8300,26000
24.0461324,-84.8639198,8400,26000
24.0375813,-84.8642185,8500,26000
24.0290294,-84.8645171,8600,26000
24.0204767,-84.8648156,8700,26000
24.0119232,-84.8651139,8800,26000
24.003369,-84.8654122,8900,26000
23.994814,-84.8657103,9000,26000
23.9862582,-84.8660083,9100,26000
23.9777017,-84.8663062,9200,26000
23.9691444,-84.866604,9300,26000
23.9605863,-84.8669017,9400,26000
23.9520274,-84.8671992,9500,26000
23.9434678,-84.8674966,9600,26000
23.9349074,-84.8677939,9700,26000
23.9263462,-84.8680911,9800,26000
23.9177842,-84.8683882,9900,26000
23.9092215,-84.8686852,10000,26000
23.900658,-84.868982,10100,26000
23.8920938,-84.8692788,10200,26000
23.8835287,-84.8695754,10300,26000
23.8749629,-84.8698719,10400,26000
23.8663964,-84.8701683,10500,26000
23.857829,-84.8704645,10600,26000
23.8492609,-84.8707607,10700,26000
23.840692,-84.8710567,10800,26000
23.8321224,-84.8713527,10900,26000
23.8235519,-84.8716485,11000,26000
23.8149807,-84.8719441,11100,26000
23.8064088,-84.8722397,11200,26000
23.797836,-84.8725352,11300,26000
23.7892625,-84.8728305,11400,26000
23.7806883,-84.8731257,11500,26000
23.7721132,-84.8734208,11600,26000
23.7635374,-84.8737158,11700,26000
23.7549609,-84.8740107,11800,26000
23.7463835,-84.8743054,11900,26000
23.7378912,-84.8745971,11999,26000
24.7580231,-84.8376438,0,26100
24.7495385,-84.8379522,100,26100
24.7410531,-84.8382605,200,26100
24.7325669,-84.8385686,300,26100
24.7240799,-84.8388767,400,26100
24.7155921,-84.8391846,500,26100
24.7071036,-84.8394924,600,26100
24.6986142,-84.8398001,700,26100
24.6901241,-84.8401077,800,26100
24.6816332,-84.8404152,900,26100
24.6731415,-84.8407226,1000,26100
24.664649,-84.8410298,1100,26100
24.6561558,-84.8413369,1200,26100
24.6476617,-84.841644,1300,26100
24.6391669,-84.8419509,1400,26100
24.6306713,-84.8422576,1500,26100
24.6221749,-84.8425643,1600,26100
24.6136778,-84.8428708,1700,26100
24.6051798,-84.8431773,1800,26100
24.5966811,-84.8434836,1900,26100
24.5881816,-84.8437898,2000,26100
24.5796813,-84.8440959,2100,26100
24.5711802,-84.8444019,2200,26100
24.5626784,-84.8447077,2300,26100
24.5541757,-84.8450134,2400,26100
24.5456723,-84.8453191,2500,26100
24.5371681,-84.8456246,2600,26100
24.5286631,-84.84593,2700,26100
24.5201573,-84.8462352,2800,26100
24.5116508,-84.8465404,2900,26100
24.5031435,-84.8468455,3000,26100
24.4946354,-84.8471504,3100,26100
24.4861265,-84.8474552,3200,26100
24.4776168,-84.8477599,3300,26100
24.4691064,-84.8480645,3400,26100
24.4605951,-84.8483689,3500,26100
24.4520831,-84.8486733,3600,26100
24.4435704,-84.8489775,3700,26100
24.4350568,-84.8492816,3800,26100
24.4265424,-84.8495856,3900,26100
24.4180273,-84.8498895,4000,26100
24.4095114,-84.8501933,4100,26100
24.4009947,-84.8504969,4200,26100
24.3924773,-84.8508005,4300,26100
24.383959,-84.8511039,4400,26100
24.37544,-84.8514072,4500,26100
24.3669202,-84.8517104,4600,26100
24.3583996,-84.8520135,4700,26100
24.3498783,-84.8523164,4800,26100
24.3413562,-84.8526193,4900,26100
24.3328333,-84.852922,5000,26100
24.3243096,-84.8532246,5100,26100
24.3157851,-84.8535271,5200,26100
24.3072599,-84.8538295,5300,26100
24.2987338,-84.8541317,5400,26100
24.290207,-84.8544339,5500,26100
24.2816795,-84.8547359,5600,26100
24.2731511,-84.8550378,5700,26100
24.264622,-84.8553396,5800,26100
24.2560921,-84.8556413,5900,26100
24.2475614,-84.8559429,6000,26100
24.23903,-84.8562443,6100,26100
24.2304977,-84.8565457,6200,26100
24.2219647,-84.8568469,6300,26100
24.2134309,-84.857148,6400,26100
24.2048964,-84.857449,6500,26100
24.196361,-84.8577498,6600,26100
24.1878249,-84.8580506,6700,26100
24.179288,-84.8583512,6800,26100
24.1707504,-84.8586518,6900,26100
24.1622119,-84.8589522,7000,26100
24.1536727,-84.8592525,7100,26100
24.1451327,-84.8595526,7200,26100
24.136592,-84.8598527,7300,26100
24.1280504,-84.8601526,7400,26100
24.1195081,-84.8604525,7500,26100
24.1109651,-84.8607522,7600,26100
24.1024212,-84.8610518,7700,26100
24.0938766,-84.8613512,7800,26100
24.0853312,-84.8616506,7900,26100
24.076785,-84.8619498,8000,26100
24.068238,-84.862249,8100,26100
24.0596903,-84.862548,8200,26100
24.0511418,-84.8628469,8300,26100
24.0425925,-84.8631456,8400,26100
24.0340425,-84.8634443,8500,26100
24.0254917,-84.8637429,8600,26100
24.0169401,-84.8640413,8700,26100
24.0083877,-84.8643396,8800,26100
23.9998346,-84.8646378,8900,26100
23.9912807,-84.8649359,9000,26100
23.982726,-84.8652338,9100,26100
23.9741705,-84.8655317,9200,26100
23.9656143,-84.8658294,9300,26100
23.9570573,-84.866127,9400,26100
23.9484995,-84.8664245,9500,26100
23.939941,-84.8667219,9600,26100
23.9313817,-84.8670192,9700,26100
23.9228216,-84.8673164,9800,26100
23.9142608,-84.8676134,9900,26100
23.9056991,-84.8679103,10000,26100
23.8971367,-84.8682071,10100,26100
23.8885736,-84.8685038,10200,26100
23.8800096,-84.8688004,10300,26100
23.8714449,-84.8690968,10400,26100
23.8628795,-84.8693932,10500,26100
23.8543132,-84.8696894,10600,26100
23.8457462,-84.8699855,10700,26100
23.8371784,-84.8702815,10800,26100
23.8286099,-84.8705773,10900,26100
23.8200405,-84.8708731,11000,26100
23.8114705,-84.8711687,11100,26100
23.8028996,-84.8714643,11200,26100
23.794328,-84.8717597,11300,26100
23.7857556,-84.8720549,11400,26100
23.7771824,-84.8723501,11500,26100
23.7686085,-84.8726452,11600,26100
23.7600338,-84.8729401,11700,26100
23.7514583,-84.8732349,11800,26100
23.7428821,-84.8735296,11900,26100
23.7343908,-84.8738213,11999,26100
24.7543939,-84.8368737,0,26200
24.7459104,-84.837182,100,26200
24.737426,-84.8374903,200,26200
24.7289408,-84.8377984,300,26200
24.7204549,-84.8381064,400,26200
24.7119682,-84.8384143,500,26200
24.7034807,-84.838722,600,26200
24.6949924,-84.8390297,700,26200
24.6865034,-84.8393372,800,26200
24.6780135,-84.8396447,900,26200
24.6695229,-84.839952,1000,26200
24.6610315,-84.8402592,1100,26200
24.6525393,-84.8405663,1200,26200
24.6440463,-84.8408732,1300,26200
24.6355526,-84.8411801,1400,26200
24.627058,-84.8414868,1500,26200
24.6185627,-84.8417934,1600,26200
24.6100666,-84.8420999,1700,26200
24.6015697,-84.8424063,1800,26200
24.5930721,-84.8427126,1900,26200
24.5845736,-84.8430187,2000,26200
24.5760744,-84.8433248,2100,26200
24.5675744,-84.8436307,2200,26200
24.5590736,-84.8439365,2300,26200
24.550572,-84.8442422,2400,26200
24.5420697,-84.8445478,2500,26200
24.5335665,-84.8448532,2600,26200
24.5250626,-84.8451586,2700,26200
24.5165579,-84.8454638,2800,26200
24.5080524,-84.8457689,2900,26200
24.4995462,-84.8460739,3000,26200
24.4910391,-84.8463788,3100,26200
24.4825313,-84.8466835,3200,26200
24.4740227,-84.8469882,3300,26200
24.4655134,-84.8472927,3400,26200
24.4570032,-84.8475971,3500,26200
24.4484923,-84.8479014,3600,26200
24.4399806,-84.8482056,3700,26200
24.4314681,-84.8485097,3800,26200
24.4229548,-84.8488136,3900,26200
24.4144407,-84.8491175,4000,26200
24.4059259,-84.8494212,4100,26200
24.3974103,-84.8497248,4200,26200
24.3888939,-84.8500283,4300,26200
24.3803768,-84.8503317,4400,26200
24.3718588,-84.8506349,4500,26200
24.3633401,-84.8509381,4600,26200
24.3548206,-84.8512411,4700,26200
24.3463003,-84.851544,4800,26200
24.3377793,-84.8518468,4900,26200
24.3292574,-84.8521495,5000,26200
24.3207348,-84.852452,5100,26200
24.3122114,-84.8527545,5200,26200
24.3036873,-84.8530568,5300,26200
24.2951623,-84.853359,5400,26200
24.2866366,-84.8536611,5500,26200
24.2781101,-84.8539631,5600,26200
24.2695829,-84.854265,5700,26200
24.2610548,-84.8545667,5800,26200
24.252526,-84.8548684,5900,26200
24.2439964,-84.8551699,6000,26200
24.235466,-84.8554713,6100,26200
24.2269349,-84.8557726,6200,26200
24.2184029,-84.8560737,6300,26200
24.2098702,-84.8563748,6400,26200
24.2013368,-84.8566757,6500,26200
24.1928025,-84.8569766,6600,26200
24.1842675,-84.8572773,6700,26200
24.1757317,-84.8575779,6800,26200
24.1671951,-84.8578783,6900,26200
24.1586577,-84.8581787,7000,26200
24.1501196,-84.8584789,7100,26200
24.1415807,-84.8587791,7200,26200
24.133041,-84.8590791,7300,26200
24.1245006,-84.859379,7400,26200
24.1159594,-84.8596787,7500,26200
24.1074174,-84.8599784,7600,26200
24.0988746,-84.8602779,7700,26200
24.0903311,-84.8605774,7800,26200
24.0817867,-84.8608767,7900,26200
24.0732417,-84.8611759,8000,26200
24.0646958,-84.861475,8100,26200
24.0561492,-84.8617739,8200,26200
24.0476017,-84.8620728,8300,26200
24.0390536,-84.8623715,8400,26200
24.0305046,-84.8626701,8500,26200
24.0219549,-84.8629686,8600,26200
24.0134044,-84.863267,8700,26200
24.0048531,-84.8635653,8800,26200
23.9963011,-84.8638634,8900,26200
23.9877482,-84.8641615,9000,26200
23.9791947,-84.8644594,9100,26200
23.9706403,-84.8647572,9200,26200
23.9620852,-84.8650549,9300,26200
23.9535293,-84.8653524,9400,26200
23.9449726,-84.8656499,9500,26200
23.9364152,-84.8659472,9600,26200
23.9278569,-84.8662444,9700,26200
23.919298,-84.8665415,9800,26200
23.9107382,-84.8668385,9900,26200
23.9021777,-84.8671354,10000,26200
23.8936164,-84.8674322,10100,26200
23.8850543,-84.8677288,10200,26200
23.8764915,-84.8680253,10300,26200
23.8679279,-84.8683217,10400,26200
23.8593635,-84.868618,10500,26200
23.8507984,-84.8689142,10600,26200
23.8422324,-84.8692102,10700,26200
23.8336658,-84.8695062,10800,26200
23.8250983,-84.869802,10900,26200
23.8165301,-84.8700977,11000,26200
23.8079611,-84.8703933,11100,26200
23.7993913,-84.8706888,11200,26200
23.7908208,-84.8709841,11300,26200
23.7822495,-84.8712794,11400,26200
23.7736775,-84.8715745,11500,26200
23.7651046,-84.8718695,11600,26200
23.756531,-84.8721644,11700,26200
23.7479567,-84.8724592,11800,26200
23.7393815,-84.8727538,11900,26200
23.7308914,-84.8730454,11999,26200
24.7507656,-84.8361036,0,26300
24.7422831,-84.8364119,100,26300
24.7337998,-84.83672,200,26300
24.7253157,-84.8370281,300,26300
24.7168309,-84.8373361,400,26300
24.7083452,-84.8376439,500,26300
24.6998588,-84.8379516,600,26300
24.6913716,-84.8382592,700,26300
24.6828836,-84.8385667,800,26300
24.6743948,-84.8388741,900,26300
24.6659052,-84.8391814,1000,26300
24.6574149,-84.8394885,1100,26300
24.6489237,-84.8397956,1200,26300
24.6404318,-84.8401025,1300,26300
24.6319391,-84.8404093,1400,26300
24.6234457,-84.840716,1500,26300
24.6149514,-84.8410225,1600,26300
24.6064564,-84.841329,1700,26300
24.5979605,-84.8416353,1800,26300
24.5894639,-84.8419415,1900,26300
24.5809666,-84.8422476,2000,26300
24.5724684,-84.8425536,2100,26300
24.5639694,-84.8428595,2200,26300
24.5554697,-84.8431653,2300,26300
24.5469692,-84.8434709,2400,26300
24.5384679,-84.8437764,2500,26300
24.5299659,-84.8440818,2600,26300
24.521463,-84.8443871,2700,26300
24.5129594,-84.8446923,2800,26300
24.504455,-84.8449974,2900,26300
24.4959498,-84.8453023,3000,26300
24.4874438,-84.8456072,3100,26300
24.4789371,-84.8459119,3200,26300
24.4704295,-84.8462165,3300,26300
24.4619212,-84.846521,3400,26300
24.4534122,-84.8468253,3500,26300
24.4449023,-84.8471296,3600,26300
24.4363917,-84.8474337,3700,26300
24.4278802,-84.8477377,3800,26300
24.419368,-84.8480416,3900,26300
24.4108551,-84.8483454,4000,26300
24.4023413,-84.8486491,4100,26300
24.3938268,-84.8489527,4200,26300
24.3853115,-84.8492561,4300,26300
24.3767954,-84.8495594,4400,26300
24.3682785,-84.8498626,4500,26300
24.3597608,-84.8501657,4600,26300
24.3512424,-84.8504687,4700,26300
24.3427232,-84.8507716,4800,26300
24.3342032,-84.8510743,4900,26300
24.3256825,-84.8513769,5000,26300
24.317161,-84.8516795,5100,26300
24.3086387,-84.8519819,5200,26300
24.3001156,-84.8522841,5300,26300
24.2915917,-84.8525863,5400,26300
24.2830671,-84.8528884,5500,26300
24.2745417,-84.8531903,5600,26300
24.2660155,-84.8534921,5700,26300
24.2574885,-84.8537938,5800,26300
24.2489608,-84.8540954,5900,26300
24.2404322,-84.8543969,6000,26300
24.2319029,-84.8546982,6100,26300
24.2233729,-84.8549995,6200,26300
24.214842,-84.8553006,6300,26300
24.2063104,-84.8556016,6400,26300
24.197778,-84.8559025,6500,26300
24.1892448,-84.8562033,6600,26300
24.1807109,-84.8565039,6700,26300
24.1721762,-84.8568045,6800,26300
24.1636407,-84.8571049,6900,26300
24.1551044,-84.8574052,7000,26300
24.1465674,-84.8577054,7100,26300
24.1380296,-84.8580055,7200,26300
24.129491,-84.8583054,7300,26300
24.1209516,-84.8586053,7400,26300
24.1124115,-84.858905,7500,26300
24.1038706,-84.8592046,7600,26300
24.0953289,-84.8595041,7700,26300
24.0867864,-84.8598035,7800,26300
24.0782432,-84.8601028,7900,26300
24.0696992,-84.8604019,8000,26300
24.0611544,-84.860701,8100,26300
24.0526089,-84.8609999,8200,26300
24.0440626,-84.8612987,8300,26300
24.0355155,-84.8615974,8400,26300
24.0269676,-84.8618959,8500,26300
24.018419,-84.8621944,8600,26300
24.0098696,-84.8624927,8700,26300
24.0013194,-84.8627909,8800,26300
23.9927684,-84.863089,8900,26300
23.9842167,-84.863387,9000,26300
23.9756642,-84.8636849,9100,26300
23.967111,-84.8639826,9200,26300
23.9585569,-84.8642803,9300,26300
23.9500021,-84.8645778,9400,26300
23.9414465,-84.8648752,9500,26300
23.9328902,-84.8651725,9600,26300
23.9243331,-84.8654697,9700,26300
23.9157752,-84.8657667,9800,26300
23.9072165,-84.8660637,9900,26300
23.8986571,-84.8663605,10000,26300
23.8900969,-84.8666572,10100,26300
23.8815359,-84.8669538,10200,26300
23.8729742,-84.8672503,10300,26300
23.8644117,-84.8675466,10400,26300
23.8558484,-84.8678429,10500,26300
23.8472844,-84.868139,10600,26300
23.8387196,-84.868435,10700,26300
23.830154,-84.8687309,10800,26300
23.8215876,-84.8690267,10900,26300
23.8130205,-84.8693223,11000,26300
23.8044526,-84.8696179,11100,26300
23.795884,-84.8699133,11200,26300
23.7873145,-84.8702086,11300,26300
23.7787443,-84.8705038,11400,26300
23.7701734,-84.8707989,11500,26300
23.7616016,-84.8710939,11600,26300
23.7530292,-84.8713887,11700,26300
23.7444559,-84.8716834,11800,26300
23.7358819,-84.871978,11900,26300
23.7273928,-84.8722696,11999,26300
24.7471385,-84.8353334,0,26400
24.738657,-84.8356417,100,26400
24.7301748,-84.8359498,200,26400
24.7216917,-84.8362578,300,26400
24.7132079,-84.8365657,400,26400
24.7047233,-84.8368735,500,26400
24.696238,-84.8371812,600,26400
24.6877518,-84.8374888,700,26400
24.6792649,-84.8377962,800,26400
24.6707771,-84.8381035,900,26400
24.6622886,-84.8384108,1000,26400
24.6537993,-84.8387179,1100,26400
24.6453093,-84.8390248,1200,26400
24.6368184,-84.8393317,1300,26400
24.6283268,-84.8396385,1400,26400
24.6198344,-84.8399451,1500,26400
24.6113412,-84.8402516,1600,26400
24.6028472,-84.840558,1700,26400
24.5943524,-84.8408643,1800,26400
24.5858569,-84.8411705,1900,26400
24.5773606,-84.8414765,2000,26400
24.5688635,-84.8417825,2100,26400
24.5603656,-84.8420883,2200,26400
24.5518669,-84.842394,2300,26400
24.5433675,-84.8426996,2400,26400
24.5348673,-84.8430051,2500,26400
24.5263663,-84.8433104,2600,26400
24.5178645,-84.8436157,2700,26400
24.5093619,-84.8439208,2800,26400
24.5008586,-84.8442258,2900,26400
24.4923545,-84.8445307,3000,26400
24.4838496,-84.8448355,3100,26400
24.4753439,-84.8451402,3200,26400
24.4668375,-84.8454447,3300,26400
24.4583302,-84.8457492,3400,26400
24.4498222,-84.8460535,3500,26400
24.4413134,-84.8463577,3600,26400
24.4328038,-84.8466618,3700,26400
24.4242935,-84.8469658,3800,26400
24.4157824,-84.8472696,3900,26400
24.4072705,-84.8475734,4000,26400
24.3987578,-84.847877,4100,26400
24.3902443,-84.8481805,4200,26400
24.3817301,-84.8484839,4300,26400
24.3732151,-84.8487872,4400,26400
24.3646993,-84.8490903,4500,26400
24.3561827,-84.8493934,4600,26400
24.3476654,-84.8496963,4700,26400
24.3391472,-84.8499991,4800,26400
24.3306283,-84.8503018,4900,26400
24.3221087,-84.8506044,5000,26400
24.3135882,-84.8509069,5100,26400
24.305067,-84.8512092,5200,26400
24.296545,-84.8515115,5300,26400
24.2880222,-84.8518136,5400,26400
24.2794986,-84.8521156,5500,26400
24.2709743,-84.8524175,5600,26400
24.2624492,-84.8527192,5700,26400
24.2539233,-84.8530209,5800,26400
24.2453966,-84.8533224,5900,26400
24.2368692,-84.8536239,6000,26400
24.228341,-84.8539252,6100,26400
24.219812,-84.8542264,6200,26400
24.2112822,-84.8545274,6300,26400
24.2027517,-84.8548284,6400,26400
24.1942204,-84.8551292,6500,26400
24.1856883,-84.85543,6600,26400
24.1771554,-84.8557306,6700,26400
24.1686218,-84.8560311,6800,26400
24.1600874,-84.8563314,6900,26400
24.1515522,-84.8566317,7000,26400
24.1430162,-84.8569318,7100,26400
24.1344795,-84.8572319,7200,26400
24.125942,-84.8575318,7300,26400
24.1174037,-84.8578316,7400,26400
24.1088647,-84.8581313,7500,26400
24.1003249,-84.8584308,7600,26400
24.0917843,-84.8587303,7700,26400
24.0832429,-84.8590296,7800,26400
24.0747008,-84.8593288,7900,26400
24.0661579,-84.8596279,8000,26400
24.0576142,-84.8599269,8100,26400
24.0490697,-84.8602258,8200,26400
24.0405245,-84.8605245,8300,26400
24.0319785,-84.8608232,8400,26400
24.0234317,-84.8611217,8500,26400
24.0148842,-84.8614201,8600,26400
24.0063358,-84.8617184,8700,26400
23.9977868,-84.8620166,8800,26400
23.9892369,-84.8623146,8900,26400
23.9806863,-84.8626126,9000,26400
23.9721349,-84.8629104,9100,26400
23.9635827,-84.8632081,9200,26400
23.9550298,-84.8635057,9300,26400
23.946476,-84.8638032,9400,26400
23.9379216,-84.8641005,9500,26400
23.9293663,-84.8643978,9600,26400
23.9208103,-84.8646949,9700,26400
23.9122535,-84.8649919,9800,26400
23.9036959,-84.8652888,9900,26400
23.8951376,-84.8655856,10000,26400
23.8865785,-84.8658822,10100,26400
23.8780186,-84.8661788,10200,26400
23.869458,-84.8664752,10300,26400
23.8608966,-84.8667715,10400,26400
23.8523344,-84.8670677,10500,26400
23.8437715,-84.8673638,10600,26400
23.8352077,-84.8676598,10700,26400
23.8266433,-84.8679556,10800,26400
23.818078,-84.8682513,10900,26400
23.809512,-84.8685469,11000,26400
23.8009452,-84.8688424,11100,26400
23.7923776,-84.8691378,11200,26400
23.7838093,-84.8694331,11300,26400
23.7752402,-84.8697282,11400,26400
23.7666704,-84.8700233,11500,26400
23.7580998,-84.8703182,11600,26400
23.7495284,-84.870613,11700,26400
23.7409562,-84.8709077,11800,26400
23.7323833,-84.8712022,11900,26400
23.7238953,-84.8714937,11999,26400
24.7435212,-84.8345635,0,26500
24.7350408,-84.8348717,100,26500
24.7265596,-84.8351798,200,26500
24.7180776,-84.8354878,300,26500
24.7095949,-84.8357956,400,26500
24.7011114,-84.8361034,500,26500
24.692627,-84.836411,600,26500
24.6841419,-84.8367185,700,26500
24.6756561,-84.8370259,800,26500
24.6671694,-84.8373332,900,26500
24.658682,-84.8376404,1000,26500
24.6501937,-84.8379474,1100,26500
24.6417047,-84.8382543,1200,26500
24.6332149,-84.8385612,1300,26500
24.6247244,-84.8388679,1400,26500
24.616233,-84.8391744,1500,26500
24.6077409,-84.8394809,1600,26500
24.599248,-84.8397873,1700,26500
24.5907543,-84.8400935,1800,26500
24.5822598,-84.8403996,1900,26500
24.5737645,-84.8407056,2000,26500
24.5652685,-84.8410115,2100,26500
24.5567717,-84.8413173,2200,26500
24.5482741,-84.841623,2300,26500
24.5397757,-84.8419285,2400,26500
24.5312766,-84.842234,2500,26500
24.5227766,-84.8425393,2600,26500
24.5142759,-84.8428445,2700,26500
24.5057744,-84.8431496,2800,26500
24.4972722,-84.8434545,2900,26500
24.4887691,-84.8437594,3000,26500
24.4802653,-84.8440641,3100,26500
24.4717607,-84.8443687,3200,26500
24.4632553,-84.8446732,3300,26500
24.4547491,-84.8449776,3400,26500
24.4462422,-84.8452819,3500,26500
24.4377345,-84.8455861,3600,26500
24.429226,-84.8458901,3700,26500
24.4207167,-84.846194,3800,26500
24.4122066,-84.8464978,3900,26500
24.4036958,-84.8468015,4000,26500
24.3951842,-84.8471051,4100,26500
24.3866718,-84.8474086,4200,26500
24.3781586,-84.8477119,4300,26500
24.3696447,-84.8480151,4400,26500
24.36113,-84.8483183,4500,26500
